Serial Number:      94738     --     Series: Temperature   (*C)
Date Time,Temperature   (*C)
05/22/00 09:27:12,21.3
05/22/00 09:51:12,22.4
05/22/00 10:15:12,22.4
05/22/00 10:39:12,22.4
05/22/00 11:03:12,22.4
05/22/00 11:27:12,22.8
05/22/00 11:51:12,22.8
05/22/00 12:15:12,23.2
05/22/00 12:39:12,23.2
05/22/00 13:03:12,23.2
05/22/00 13:27:12,23.2
05/22/00 13:51:12,23.2
05/22/00 14:15:12,23.2
05/22/00 14:39:12,23.2
05/22/00 15:03:12,23.6
05/22/00 15:27:12,24
05/22/00 15:51:12,24
05/22/00 16:15:12,24
05/22/00 16:39:12,24
05/22/00 17:03:12,24
05/22/00 17:27:12,24
05/22/00 17:51:12,24
05/22/00 18:15:12,24
05/22/00 18:39:12,24
05/22/00 19:03:12,24
05/22/00 19:27:12,24
05/22/00 19:51:12,24
05/22/00 20:15:12,24
05/22/00 20:39:12,24
05/22/00 21:03:12,24
05/22/00 21:27:12,24
05/22/00 21:51:12,24
05/22/00 22:15:12,24
05/22/00 22:39:12,23.6
05/22/00 23:03:12,23.6
05/22/00 23:27:12,23.6
05/22/00 23:51:12,23.6
05/23/00 00:15:12,23.6
05/23/00 00:39:12,23.2
05/23/00 01:03:12,23.2
05/23/00 01:27:12,23.2
05/23/00 01:51:12,23.2
05/23/00 02:15:12,22.8
05/23/00 02:39:12,22.8
05/23/00 03:03:12,22.8
05/23/00 03:27:12,22.4
05/23/00 03:51:12,22.4
05/23/00 04:15:12,22.4
05/23/00 04:39:12,22.4
05/23/00 05:03:12,22.1
05/23/00 05:27:12,22.1
05/23/00 05:51:12,22.1
05/23/00 06:15:12,22.1
05/23/00 06:39:12,21.7
05/23/00 07:03:12,21.7
05/23/00 07:27:12,21.3
05/23/00 07:51:12,20.9
05/23/00 08:15:12,20.5
05/23/00 08:39:12,18.6
05/23/00 09:03:12,17.1
05/23/00 09:27:12,15.9
05/23/00 09:51:12,14.4
05/23/00 10:15:12,14.8
05/23/00 10:39:12,15.2
05/23/00 11:03:12,16.7
05/23/00 11:27:12,17.1
05/23/00 11:51:12,20.2
05/23/00 12:15:12,19.8
05/23/00 12:39:12,20.9
05/23/00 13:03:12,30.3
05/23/00 13:27:12,23.6
05/23/00 13:51:12,16.3
05/23/00 14:15:12,16.3
05/23/00 14:39:12,17.1
05/23/00 15:03:12,18.6
05/23/00 15:27:12,17.8
05/23/00 15:51:12,17.8
05/23/00 16:15:12,17.8
05/23/00 16:39:12,17.1
05/23/00 17:03:12,17.1
05/23/00 17:27:12,17.1
05/23/00 17:51:12,17.4
05/23/00 18:15:12,17.1
05/23/00 18:39:12,16.3
05/23/00 19:03:12,11.7
05/23/00 19:27:12,9.4
05/23/00 19:51:12,8.6
05/23/00 20:15:12,8.6
05/23/00 20:39:12,7
05/23/00 21:03:12,5.8
05/23/00 21:27:12,4.9
05/23/00 21:51:12,5.8
05/23/00 22:15:12,5.8
05/23/00 22:39:12,5.3
05/23/00 23:03:12,4.9
05/23/00 23:27:12,4.5
05/23/00 23:51:12,4.9
05/24/00 00:15:12,4.5
05/24/00 00:39:12,4.5
05/24/00 01:03:12,4.5
05/24/00 01:27:12,4.5
05/24/00 01:51:12,3.3
05/24/00 02:15:12,3.3
05/24/00 02:39:12,2.4
05/24/00 03:03:12,2.4
05/24/00 03:27:12,3.3
05/24/00 03:51:12,2.8
05/24/00 04:15:12,2.4
05/24/00 04:39:12,2
05/24/00 05:03:12,2.8
05/24/00 05:27:12,3.3
05/24/00 05:51:12,2.8
05/24/00 06:15:12,3.3
05/24/00 06:39:12,3.7
05/24/00 07:03:12,4.5
05/24/00 07:27:12,6.2
05/24/00 07:51:12,7.4
05/24/00 08:15:12,7.8
05/24/00 08:39:12,11.7
05/24/00 09:03:12,10.2
05/24/00 09:27:12,11.7
05/24/00 09:51:12,16.7
05/24/00 10:15:12,13.7
05/24/00 10:39:12,13.7
05/24/00 11:03:12,16.7
05/24/00 11:27:12,17.8
05/24/00 11:51:12,13.7
05/24/00 12:15:12,13.3
05/24/00 12:39:12,13.3
05/24/00 13:03:12,13.7
05/24/00 13:27:12,13.7
05/24/00 13:51:12,14.1
05/24/00 14:15:12,14.4
05/24/00 14:39:12,15.2
05/24/00 15:03:12,15.9
05/24/00 15:27:12,15.9
05/24/00 15:51:12,15.9
05/24/00 16:15:12,15.9
05/24/00 16:39:12,15.9
05/24/00 17:03:12,15.9
05/24/00 17:27:12,15.6
05/24/00 17:51:12,16.3
05/24/00 18:15:12,16.3
05/24/00 18:39:12,15.9
05/24/00 19:03:12,11.7
05/24/00 19:27:12,9.4
05/24/00 19:51:12,8.6
05/24/00 20:15:12,8.2
05/24/00 20:39:12,7.4
05/24/00 21:03:12,6.6
05/24/00 21:27:12,5.3
05/24/00 21:51:12,4.1
05/24/00 22:15:12,2.8
05/24/00 22:39:12,3.7
05/24/00 23:03:12,4.1
05/24/00 23:27:12,3.7
05/24/00 23:51:12,3.3
05/25/00 00:15:12,2.8
05/25/00 00:39:12,2.4
05/25/00 01:03:12,2.4
05/25/00 01:27:12,2
05/25/00 01:51:12,1.6
05/25/00 02:15:12,1.6
05/25/00 02:39:12,1.6
05/25/00 03:03:12,1.6
05/25/00 03:27:12,1.6
05/25/00 03:51:12,1.1
05/25/00 04:15:12,0.7
05/25/00 04:39:12,0.7
05/25/00 05:03:12,1.1
05/25/00 05:27:12,1.6
05/25/00 05:51:12,2
05/25/00 06:15:12,2.4
05/25/00 06:39:12,2.8
05/25/00 07:03:12,3.7
05/25/00 07:27:12,4.9
05/25/00 07:51:12,6.6
05/25/00 08:15:12,7
05/25/00 08:39:12,7.4
05/25/00 09:03:12,9
05/25/00 09:27:12,10.6
05/25/00 09:51:12,13.7
05/25/00 10:15:12,13.7
05/25/00 10:39:12,14.4
05/25/00 11:03:12,15.2
