Serial Number:      94720     --     Series: Temperature   (*C)
Date Time,Temperature   (*C)
06/22/99 08:24:47,26.7
06/22/99 08:48:47,23.2
06/22/99 09:12:47,23.6
06/22/99 09:36:47,22.8
06/22/99 10:00:47,22.4
06/22/99 10:24:47,22.4
06/22/99 10:48:47,22.1
06/22/99 11:12:47,22.1
06/22/99 11:36:47,22.1
06/22/99 12:00:47,22.4
06/22/99 12:24:47,22.4
06/22/99 12:48:47,22.4
06/22/99 13:12:47,22.4
06/22/99 13:36:47,22.8
06/22/99 14:00:47,22.8
06/22/99 14:24:47,23.2
06/22/99 14:48:47,23.2
06/22/99 15:12:47,23.2
06/22/99 15:36:47,23.6
06/22/99 16:00:47,23.6
06/22/99 16:24:47,24
06/22/99 16:48:47,23.6
06/22/99 17:12:47,23.6
06/22/99 17:36:47,23.6
06/22/99 18:00:47,23.6
06/22/99 18:24:47,23.6
06/22/99 18:48:47,23.6
06/22/99 19:12:47,23.6
06/22/99 19:36:47,23.6
06/22/99 20:00:47,23.6
06/22/99 20:24:47,23.6
06/22/99 20:48:47,23.6
06/22/99 21:12:47,23.2
06/22/99 21:36:47,20.5
06/22/99 22:00:47,15.9
06/22/99 22:24:47,15.6
06/22/99 22:48:47,14.4
06/22/99 23:12:47,10.6
06/22/99 23:36:47,9.4
06/23/99 00:00:47,9.4
06/23/99 00:24:47,9.4
06/23/99 00:48:47,9.4
06/23/99 01:12:47,9.4
06/23/99 01:36:47,9
06/23/99 02:00:47,9
06/23/99 02:24:47,9
06/23/99 02:48:47,9
06/23/99 03:12:47,8.6
06/23/99 03:36:47,8.6
06/23/99 04:00:47,8.6
06/23/99 04:24:47,9
06/23/99 04:48:47,9
06/23/99 05:12:47,9
06/23/99 05:36:47,9
06/23/99 06:00:47,8.6
06/23/99 06:24:47,8.6
06/23/99 06:48:47,8.6
06/23/99 07:12:47,8.6
06/23/99 07:36:47,9
06/23/99 08:00:47,9
06/23/99 08:24:47,9
06/23/99 08:48:47,9
06/23/99 09:12:47,9.4
06/23/99 09:36:47,9.4
06/23/99 10:00:47,9.4
06/23/99 10:24:47,9.8
06/23/99 10:48:47,9.8
06/23/99 11:12:47,10.2
06/23/99 11:36:47,10.6
06/23/99 12:00:47,10.9
06/23/99 12:24:47,11.3
06/23/99 12:48:47,12.1
06/23/99 13:12:47,12.9
06/23/99 13:36:47,13.3
06/23/99 14:00:47,15.2
06/23/99 14:24:47,18.6
06/23/99 14:48:47,19.4
06/23/99 15:12:47,19.4
06/23/99 15:36:47,19.4
06/23/99 16:00:47,20.5
06/23/99 16:24:47,20.9
06/23/99 16:48:47,20.9
06/23/99 17:12:47,19.8
06/23/99 17:36:47,19.8
06/23/99 18:00:47,24.8
06/23/99 18:24:47,20.9
06/23/99 18:48:47,9
06/23/99 19:12:47,7.8
06/23/99 19:36:47,7.8
06/23/99 20:00:47,7.4
06/23/99 20:24:47,7.4
06/23/99 20:48:47,7
06/23/99 21:12:47,7
06/23/99 21:36:47,6.6
06/23/99 22:00:47,6.6
06/23/99 22:24:47,6.6
06/23/99 22:48:47,6.6
06/23/99 23:12:47,6.2
06/23/99 23:36:47,6.2
06/24/99 00:00:47,6.2
06/24/99 00:24:47,6.2
06/24/99 00:48:47,6.2
06/24/99 01:12:47,5.8
06/24/99 01:36:47,5.8
06/24/99 02:00:47,5.8
06/24/99 02:24:47,5.8
06/24/99 02:48:47,5.3
06/24/99 03:12:47,5.3
06/24/99 03:36:47,5.3
06/24/99 04:00:47,5.3
