"Plot Title: GEOCRKE_L"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20685708, SEN S/N: 20685708, LBL: Temp)","End Of File (LGR S/N: 20685708)"
1,07/06/22 17:13:19,,Logged
