"Plot Title: PPCAST"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10560916, SEN S/N: 10560916, LBL: Temp)","RH, % (LGR S/N: 10560916, SEN S/N: 10560916, LBL: RH)","Coupler Detached (LGR S/N: 10560916)","Coupler Attached (LGR S/N: 10560916)","Host Connected (LGR S/N: 10560916)","Stopped (LGR S/N: 10560916)","End Of File (LGR S/N: 10560916)"
394,07/23/22 21:00:00,11.175,89.534,,,,,
395,07/23/22 22:00:00,9.015,93.767,,,,,
396,07/23/22 23:00:00,7.720,93.578,,,,,
397,07/24/22 00:00:00,7.041,95.502,,,,,
398,07/24/22 01:00:00,4.869,95.779,,,,,
399,07/24/22 02:00:00,4.141,95.261,,,,,
400,07/24/22 03:00:00,4.532,95.417,,,,,
401,07/24/22 04:00:00,2.903,95.682,,,,,
402,07/24/22 05:00:00,2.983,96.167,,,,,
403,07/24/22 06:00:00,2.503,97.271,,,,,
404,07/24/22 07:00:00,6.914,99.165,,,,,
405,07/24/22 08:00:00,17.653,84.548,,,,,
406,07/24/22 09:00:00,26.085,53.055,,,,,
407,07/24/22 10:00:00,33.835,34.878,,,,,
408,07/24/22 11:00:00,38.700,28.643,,,,,
409,07/24/22 12:00:00,39.346,26.789,,,,,
410,07/24/22 13:00:00,41.385,23.083,,,,,
411,07/24/22 14:00:00,41.385,24.515,,,,,
412,07/24/22 15:00:00,39.488,27.576,,,,,
413,07/24/22 16:00:00,38.143,31.152,,,,,
414,07/24/22 17:00:00,34.255,39.667,,,,,
415,07/24/22 18:00:00,28.965,47.145,,,,,
416,07/24/22 19:00:00,23.857,57.307,,,,,
417,07/24/22 20:00:00,19.722,67.048,,,,,
418,07/24/22 21:00:00,14.792,80.968,,,,,
419,07/24/22 22:00:00,11.734,87.359,,,,,
420,07/24/22 23:00:00,9.361,86.971,,,,,
421,07/25/22 00:00:00,8.170,89.099,,,,,
422,07/25/22 01:00:00,7.368,95.864,,,,,
423,07/25/22 02:00:00,6.611,96.031,,,,,
424,07/25/22 03:00:00,6.763,96.913,,,,,
425,07/25/22 04:00:00,5.898,96.897,,,,,
426,07/25/22 05:00:00,6.128,97.403,,,,,
427,07/25/22 06:00:00,5.949,98.063,,,,,
428,07/25/22 07:00:00,10.345,99.043,,,,,
429,07/25/22 08:00:00,21.437,80.118,,,,,
430,07/25/22 09:00:00,28.394,62.442,,,,,
431,07/25/22 10:00:00,33.183,46.117,,,,,
432,07/25/22 11:00:00,36.606,30.295,,,,,
433,07/25/22 12:00:00,39.601,33.678,,,,,
434,07/25/22 13:00:00,40.000,26.871,,,,,
435,07/25/22 14:00:00,39.545,27.686,,,,,
436,07/25/22 15:00:00,39.177,31.971,,,,,
437,07/25/22 16:00:00,36.769,30.586,,,,,
438,07/25/22 17:00:00,34.492,34.391,,,,,
439,07/25/22 18:00:00,31.077,37.190,,,,,
440,07/25/22 19:00:00,27.014,45.901,,,,,
441,07/25/22 20:00:00,21.963,58.867,,,,,
442,07/25/22 21:00:00,15.748,84.385,,,,,
443,07/25/22 22:00:00,13.810,89.184,,,,,
444,07/25/22 23:00:00,11.370,92.900,,,,,
445,07/26/22 00:00:00,10.467,94.962,,,,,
446,07/26/22 01:00:00,9.829,97.955,,,,,
447,07/26/22 02:00:00,8.245,96.077,,,,,
448,07/26/22 03:00:00,7.619,95.857,,,,,
449,07/26/22 04:00:00,7.116,94.949,,,,,
450,07/26/22 05:00:00,7.066,96.180,,,,,
451,07/26/22 06:00:00,8.792,96.025,,,,,
452,07/26/22 07:00:00,12.195,98.607,,,,,
453,07/26/22 08:00:00,23.954,64.067,,,,,
454,07/26/22 09:00:00,31.893,37.169,,,,,
455,07/26/22 10:00:00,37.976,27.569,,,,,
456,07/26/22 11:00:00,42.923,20.583,,,,,
457,07/26/22 12:00:00,43.133,20.958,,,,,
458,07/26/22 13:00:00,44.380,18.264,,,,,
459,07/26/22 14:00:00,45.186,18.014,,,,,
460,07/26/22 15:00:00,43.163,23.845,,,,,
461,07/26/22 16:00:00,41.502,25.522,,,,,
462,07/26/22 17:00:00,39.262,27.912,,,,,
463,07/26/22 18:00:00,35.662,33.811,,,,,
464,07/26/22 19:00:00,31.179,38.812,,,,,
465,07/26/22 20:00:00,23.136,54.212,,,,,
466,07/26/22 21:00:00,16.082,68.325,,,,,
467,07/26/22 22:00:00,12.389,83.723,,,,,
468,07/26/22 23:00:00,10.590,84.726,,,,,
469,07/27/22 00:00:00,11.589,81.921,,,,,
470,07/27/22 01:00:00,8.668,90.101,,,,,
471,07/27/22 02:00:00,8.120,91.602,,,,,
472,07/27/22 03:00:00,8.593,92.794,,,,,
