Serial Number:    1032865     --     Series: Temperature (*C) c:1
Serial Number:    1032865     --     Series: High-Res Temp (*C) c:1 2
Serial Number:    1032865     --     Series: Dew Point (*C) c:1 3
Serial Number:    1032865     --     Series: Abs Humidity (gm/M3) c:1 3
Serial Number:    1032865     --     Series: RH (%) c:3

Date Time	Temperature (*C) c:1	High-Res Temp (*C) c:1 2	Dew Point (*C) c:1 3	Abs Humidity (gm/M3) c:1 3	RH (%) c:3
07/02/09 18:00:00.0	21.33	21.42	7.52	7.6	40.9
07/02/09 18:30:00.0	20.57	20.76	7.01	7.4	41.4
07/02/09 19:00:00.0	20.19	20.18	6.31	7.1	40.4
07/02/09 19:30:00.0	19.42	19.47	5.98	6.9	41.4
07/02/09 20:00:00.0	18.66	18.54	6.34	7.1	44.5
07/02/09 20:30:00.0	17.52	17.5	4.98	6.5	43.5
07/02/09 21:00:00.0	16.38	16.35	6.73	7.4	52.8
07/02/09 21:30:00.0	14.47	14.66	5.78	6.9	55.9
07/02/09 22:00:00.0	13.7	13.56	5.72	6.9	58.5
07/02/09 22:30:00.0	13.7	13.82	5.47	6.8	57.5
07/02/09 23:00:00.0	13.32	13.44	4.84	6.5	56.4
07/02/09 23:30:00.0	12.93	12.98	4.35	6.3	55.9
07/03/09 00:00:00.0	10.99	11.02	3.06	5.8	58
07/03/09 00:30:00.0	11.77	11.84	1.9	5.3	50.7
07/03/09 01:00:00.0	12.16	12.33	2.25	5.5	50.7
07/03/09 01:30:00.0	11.77	11.65	3.14	5.8	55.4
07/03/09 02:00:00.0	11.77	11.96	1.9	5.3	50.7
07/03/09 02:30:00.0	12.93	12.86	3.24	5.8	51.7
07/03/09 03:00:00.0	12.16	11.99	3.88	6.1	56.9
07/03/09 03:30:00.0	12.16	11.99	3.5	6	55.4
07/03/09 04:00:00.0	10.99	10.94	4.14	6.3	62.6
07/03/09 04:30:00.0	12.16	11.99	4.15	6.2	58
07/03/09 05:00:00.0	10.99	10.94	3.42	5.9	59.5
07/03/09 05:30:00.0	10.21	10.28	3.65	6.1	63.7
07/03/09 06:00:00.0	9.42	9.59	3.34	5.9	65.7
07/03/09 06:30:00.0	10.6	10.48	3.77	6.1	62.6
07/03/09 07:00:00.0	11.77	11.6	4.03	6.2	59
07/03/09 07:30:00.0	13.32	13.24	4.16	6.2	53.8
07/03/09 08:00:00.0	15.23	15.14	4.34	6.3	48.1
07/03/09 08:30:00.0	17.9	17.9	4.96	6.5	42.4
07/03/09 09:00:00.0	19.81	19.64	5.05	6.5	37.9
07/03/09 09:30:00.0	20.57	20.52	0.31	4.6	25.8
07/03/09 10:00:00.0	20.95	20.9	0.64	4.7	25.8
07/03/09 10:30:00.0	21.33	21.45	-1.1	4.1	22.2
07/03/09 11:00:00.0	22.09	22.12	1.11	4.9	24.9
07/03/09 11:30:00.0	22.48	22.64	3.13	5.6	28.1
07/03/09 12:00:00.0	22.86	23.05	4.39	6.1	30
07/03/09 12:30:00.0	23.63	23.51	4.62	6.2	29.1
07/03/09 13:00:00.0	23.63	23.65	5.98	6.8	32
07/03/09 13:30:00.0	24.01	23.92	6.94	7.3	33.4
07/03/09 14:00:00.0	24.01	23.84	7.79	7.7	35.4
07/03/09 14:30:00.0	23.63	23.75	8.05	7.9	36.9
07/03/09 15:00:00.0	23.63	23.58	8.25	8	37.4
07/03/09 15:30:00.0	23.24	23.31	8.11	7.9	37.9
07/03/09 16:00:00.0	23.24	23.1	8.11	7.9	37.9
07/03/09 16:30:00.0	22.86	22.81	7.77	7.7	37.9
07/03/09 17:00:00.0	22.48	22.4	7.62	7.7	38.4
07/03/09 17:30:00.0	21.71	21.88	6.36	7	36.9
07/03/09 18:00:00.0	20.95	21.09	6.07	6.9	37.9
07/03/09 18:30:00.0	20.57	20.59	6.29	7	39.4
07/03/09 19:00:00.0	19.81	19.92	5.61	6.7	39.4
07/03/09 19:30:00.0	19.42	19.3	5.27	6.6	39.4
07/03/09 20:00:00.0	18.66	18.54	3.66	5.9	36.9
07/03/09 20:30:00.0	17.52	17.38	3.39	5.8	38.9
07/03/09 21:00:00.0	16	16.02	3.07	5.7	41.9
07/03/09 21:30:00.0	14.09	14.01	3.75	6	49.7
07/03/09 22:00:00.0	12.93	12.95	3.81	6.1	53.8
07/03/09 22:30:00.0	12.55	12.5	3.86	6.1	55.4
07/03/09 23:00:00.0	11.77	11.75	4.15	6.2	59.5
07/03/09 23:30:00.0	12.55	12.57	3.45	5.9	53.8
07/04/09 00:00:00.0	12.93	12.91	4.88	6.5	58
07/04/09 00:30:00.0	12.93	12.91	4.6	6.4	56.9
07/04/09 01:00:00.0	12.93	12.81	3.24	5.8	51.7
07/04/09 01:30:00.0	12.55	12.64	2.75	5.6	51.2
07/04/09 02:00:00.0	12.16	12.06	1.98	5.3	49.7
07/04/09 02:30:00.0	11.77	11.96	4.03	6.2	59
07/04/09 03:00:00.0	11.77	11.7	2.03	5.4	51.2
07/04/09 03:30:00.0	11.38	11.33	2.9	5.7	55.9
07/04/09 04:00:00.0	10.21	10.11	-1.18	4.3	45
07/04/09 04:30:00.0	11.38	11.48	0.81	4.9	48.1
07/04/09 05:00:00.0	12.93	12.88	1.14	5	44.5
07/04/09 05:30:00.0	12.16	12.28	2.53	5.6	51.7
07/04/09 06:00:00.0	12.55	12.37	3.45	5.9	53.8
07/04/09 06:30:00.0	13.7	13.6	3.22	5.8	49.1
07/04/09 07:00:00.0	15.23	15.09	3.07	5.7	44
07/04/09 07:30:00.0	16.38	16.5	2.9	5.6	40.4
07/04/09 08:00:00.0	17.52	17.57	2.84	5.6	37.4
07/04/09 08:30:00.0	18.66	18.64	3.07	5.7	35.4
07/04/09 09:00:00.0	19.42	19.35	2.92	5.6	33.4
07/04/09 09:30:00.0	19.42	19.59	1.42	5	30
07/04/09 10:00:00.0	20.19	20.02	2.31	5.3	30.5
07/04/09 10:30:00.0	20.95	20.85	0.37	4.6	25.3
07/04/09 11:00:00.0	21.33	21.52	1.69	5.1	27.2
07/04/09 11:30:00.0	22.09	22.07	4.19	6	31
07/04/09 12:00:00.0	22.48	22.48	4.06	6	30
07/04/09 12:30:00.0	23.24	23.19	3.58	5.8	27.7
07/04/09 13:00:00.0	23.63	23.46	3.39	5.7	26.7
07/04/09 13:30:00.0	23.63	23.48	4.12	6	28.1
07/04/09 14:00:00.0	23.63	23.65	5.05	6.4	30
07/04/09 14:30:00.0	23.63	23.63	6.82	7.2	33.9
07/04/09 15:00:00.0	23.63	23.53	8.25	8	37.4
07/04/09 15:30:00.0	23.24	23.39	9.05	8.4	40.4
07/04/09 16:00:00.0	22.86	22.95	9.07	8.4	41.4
07/04/09 16:30:00.0	22.86	22.79	9.42	8.6	42.4
