Serial Number:      94758     --     Series: Temperature   (*C)
Date Time,Temperature   (*C)
05/20/01 11:40:20,17.4
05/20/01 12:04:20,19.4
05/20/01 12:28:20,20.2
05/20/01 12:52:20,20.2
05/20/01 13:16:20,20.5
05/20/01 13:40:20,20.5
05/20/01 14:04:20,20.9
05/20/01 14:28:20,20.9
05/20/01 14:52:20,21.3
05/20/01 15:16:20,21.3
05/20/01 15:40:20,21.3
05/20/01 16:04:20,21.7
05/20/01 16:28:20,22.8
05/20/01 16:52:20,20.9
05/20/01 17:16:20,20.2
05/20/01 17:40:20,19.8
05/20/01 18:04:20,19
05/20/01 18:28:20,18.6
05/20/01 18:52:20,17.8
05/20/01 19:16:20,17.4
05/20/01 19:40:20,16.7
05/20/01 20:04:20,15.6
05/20/01 20:28:20,13.7
05/20/01 20:52:20,12.1
05/20/01 21:16:20,10.6
05/20/01 21:40:20,9.4
05/20/01 22:04:20,8.6
05/20/01 22:28:20,8.2
05/20/01 22:52:20,7.8
05/20/01 23:16:20,7.8
05/20/01 23:40:20,7.4
05/21/01 00:04:20,7.4
05/21/01 00:28:20,7
05/21/01 00:52:20,7
05/21/01 01:16:20,7
05/21/01 01:40:20,6.6
05/21/01 02:04:20,6.6
05/21/01 02:28:20,6.2
05/21/01 02:52:20,6.2
05/21/01 03:16:20,5.8
05/21/01 03:40:20,5.8
05/21/01 04:04:20,5.8
05/21/01 04:28:20,5.8
05/21/01 04:52:20,5.8
05/21/01 05:16:20,6.2
05/21/01 05:40:20,6.2
05/21/01 06:04:20,6.2
05/21/01 06:28:20,6.2
05/21/01 06:52:20,6.6
05/21/01 07:16:20,7
05/21/01 07:40:20,7.4
05/21/01 08:04:20,7.8
05/21/01 08:28:20,8.6
05/21/01 08:52:20,9.4
05/21/01 09:16:20,10.6
05/21/01 09:40:20,11.7
05/21/01 10:04:20,14.1
05/21/01 10:28:20,16.7
05/21/01 10:52:20,18.6
05/21/01 11:16:20,20.2
05/21/01 11:40:20,21.3
05/21/01 12:04:20,22.8
05/21/01 12:28:20,24
05/21/01 12:52:20,24.8
05/21/01 13:16:20,25.6
