Serial Number:      94723     --     Series: Temperature   (*C)
Date Time,Temperature   (*C)
05/20/01 11:37:36,17.1
05/20/01 12:01:36,18.2
05/20/01 12:25:36,19.8
05/20/01 12:49:36,20.2
05/20/01 13:13:36,20.9
05/20/01 13:37:36,20.9
05/20/01 14:01:36,21.3
05/20/01 14:25:36,22.1
05/20/01 14:49:36,22.4
05/20/01 15:13:36,22.4
05/20/01 15:37:36,22.1
05/20/01 16:01:36,21.7
05/20/01 16:25:36,21.7
05/20/01 16:49:36,20.9
05/20/01 17:13:36,20.2
05/20/01 17:37:36,19.8
05/20/01 18:01:36,19.4
05/20/01 18:25:36,18.6
05/20/01 18:49:36,18.2
05/20/01 19:13:36,17.8
05/20/01 19:37:36,17.1
05/20/01 20:01:36,15.6
05/20/01 20:25:36,13.7
05/20/01 20:49:36,12.1
05/20/01 21:13:36,11.3
05/20/01 21:37:36,10.2
05/20/01 22:01:36,9.4
05/20/01 22:25:36,8.6
05/20/01 22:49:36,8.2
05/20/01 23:13:36,8.2
05/20/01 23:37:36,7.8
05/21/01 00:01:36,7.8
05/21/01 00:25:36,7.4
05/21/01 00:49:36,7
05/21/01 01:13:36,7
05/21/01 01:37:36,7
05/21/01 02:01:36,6.6
05/21/01 02:25:36,6.2
05/21/01 02:49:36,6.2
05/21/01 03:13:36,5.8
05/21/01 03:37:36,5.8
05/21/01 04:01:36,5.8
05/21/01 04:25:36,5.8
05/21/01 04:49:36,6.2
05/21/01 05:13:36,6.2
05/21/01 05:37:36,6.2
05/21/01 06:01:36,6.2
05/21/01 06:25:36,6.6
05/21/01 06:49:36,6.6
05/21/01 07:13:36,7
05/21/01 07:37:36,7.4
05/21/01 08:01:36,7.8
05/21/01 08:25:36,8.6
05/21/01 08:49:36,9.4
05/21/01 09:13:36,10.6
05/21/01 09:37:36,11.7
05/21/01 10:01:36,13.7
05/21/01 10:25:36,16.3
05/21/01 10:49:36,19
05/21/01 11:13:36,20.2
05/21/01 11:37:36,21.7
05/21/01 12:01:36,23.2
05/21/01 12:25:36,24.4
05/21/01 12:49:36,25.6
05/21/01 13:13:36,26.3
05/21/01 13:37:36,25.9
05/21/01 14:01:36,25.2
05/21/01 14:25:36,24.8
05/21/01 14:49:36,24.8
05/21/01 15:13:36,24.8
05/21/01 15:37:36,24.4
05/21/01 16:01:36,25.6
05/21/01 16:25:36,27.1
05/21/01 16:49:36,31.9
05/21/01 17:13:36,14.1
05/21/01 17:37:36,12.1
05/21/01 18:01:36,10.6
05/21/01 18:25:36,10.9
05/21/01 18:49:36,10.2
05/21/01 19:13:36,9.4
05/21/01 19:37:36,8.6
05/21/01 20:01:36,8.6
05/21/01 20:25:36,8.6
05/21/01 20:49:36,9.4
05/21/01 21:13:36,9.4
05/21/01 21:37:36,9.4
05/21/01 22:01:36,8.6
05/21/01 22:25:36,8.2
05/21/01 22:49:36,8.2
05/21/01 23:13:36,8.2
05/21/01 23:37:36,7.8
05/22/01 00:01:36,7.8
05/22/01 00:25:36,7.8
05/22/01 00:49:36,7.8
05/22/01 01:13:36,7.8
05/22/01 01:37:36,7.4
05/22/01 02:01:36,7.4
05/22/01 02:25:36,7
05/22/01 02:49:36,7
05/22/01 03:13:36,7
05/22/01 03:37:36,7
05/22/01 04:01:36,6.6
05/22/01 04:25:36,6.6
05/22/01 04:49:36,6.6
05/22/01 05:13:36,6.6
05/22/01 05:37:36,6.6
05/22/01 06:01:36,6.6
05/22/01 06:25:36,7
05/22/01 06:49:36,7.4
05/22/01 07:13:36,7.8
05/22/01 07:37:36,8.6
05/22/01 08:01:36,9
05/22/01 08:25:36,9
05/22/01 08:49:36,9.4
05/22/01 09:13:36,10.2
05/22/01 09:37:36,10.6
05/22/01 10:01:36,10.6
05/22/01 10:25:36,11.3
05/22/01 10:49:36,11.7
05/22/01 11:13:36,12.5
05/22/01 11:37:36,13.3
05/22/01 12:01:36,14.1
