Date Time,Temperature
6/21/12 5:09,3.7
6/21/12 5:39,3.7
6/21/12 6:09,3.7
6/21/12 6:39,4.1
6/21/12 7:09,4.1
6/21/12 7:39,4.5
6/21/12 8:09,4.9
6/21/12 8:39,5.3
6/21/12 9:09,5.8
6/21/12 9:39,6.6
6/21/12 10:09,7.4
6/21/12 10:39,8.6
6/21/12 11:09,9.4
6/21/12 11:39,10.6
6/21/12 12:09,10.6
6/21/12 12:39,10.6
6/21/12 13:09,11.7
6/21/12 13:39,12.5
6/21/12 14:09,12.9
6/21/12 14:39,13.3
6/21/12 15:09,13.7
6/21/12 15:39,14.1
6/21/12 16:09,14.1
6/21/12 16:39,13.7
6/21/12 17:09,13.3
6/21/12 17:39,12.9
6/21/12 18:09,12.1
6/21/12 18:39,10.9
6/21/12 19:09,10.2
6/21/12 19:39,9.4
6/21/12 20:09,8.6
6/21/12 20:39,7.8
6/21/12 21:09,7
6/21/12 21:39,6.6
6/21/12 22:09,5.8
6/21/12 22:39,5.3
6/21/12 23:09,4.9
6/21/12 23:39,4.9
6/22/12 0:09,4.5
6/22/12 0:39,4.5
6/22/12 1:09,4.1
6/22/12 1:39,4.1
6/22/12 2:09,4.1
6/22/12 2:39,4.5
6/22/12 3:09,4.1
6/22/12 3:39,4.1
6/22/12 4:09,4.1
6/22/12 4:39,4.5
6/22/12 5:09,4.5
6/22/12 5:39,4.5
6/22/12 6:09,4.5
6/22/12 6:39,4.5
6/22/12 7:09,4.5
6/22/12 7:39,4.5
6/22/12 8:09,4.5
6/22/12 8:39,4.5
6/22/12 9:09,4.5
6/22/12 9:39,4.5
6/22/12 10:09,4.5
6/22/12 10:39,4.9
6/22/12 11:09,4.9
6/22/12 11:39,4.9
6/22/12 12:09,5.3
6/22/12 12:39,5.3
6/22/12 13:09,5.8
6/22/12 13:39,6.2
6/22/12 14:09,6.6
6/22/12 14:39,6.2
6/22/12 15:09,6.2
6/22/12 15:39,6.6
6/22/12 16:09,6.2
6/22/12 16:39,6.2
6/22/12 17:09,5.8
6/22/12 17:39,5.8
6/22/12 18:09,5.8
6/22/12 18:39,5.3
6/22/12 19:09,5.3
6/22/12 19:39,4.9
6/22/12 20:09,4.9
6/22/12 20:39,4.9
6/22/12 21:09,4.5
6/22/12 21:39,4.5
6/22/12 22:09,4.5
6/22/12 22:39,4.5
6/22/12 23:09,4.5
6/22/12 23:39,4.5
6/23/12 0:09,4.5
6/23/12 0:39,4.1
6/23/12 1:09,4.1
6/23/12 1:39,4.1
6/23/12 2:09,4.1
6/23/12 2:39,4.1
6/23/12 3:09,4.1
6/23/12 3:39,4.1
6/23/12 4:09,4.1
6/23/12 4:39,4.1
6/23/12 5:09,4.1
6/23/12 5:39,4.1
6/23/12 6:09,4.1
6/23/12 6:39,4.1
6/23/12 7:09,4.1
6/23/12 7:39,4.5
6/23/12 8:09,4.5
6/23/12 8:39,4.5
6/23/12 9:09,4.5
6/23/12 9:39,4.5
6/23/12 10:09,4.5
6/23/12 10:39,4.5
6/23/12 11:09,4.5
6/23/12 11:39,4.1
6/23/12 12:09,4.1
6/23/12 12:39,4.5
6/23/12 13:09,4.9
6/23/12 13:39,5.3
6/23/12 14:09,5.8
6/23/12 14:39,6.2
6/23/12 15:09,6.2
6/23/12 15:39,7
6/23/12 16:09,6.6
6/23/12 16:39,6.2
6/23/12 17:09,6.2
6/23/12 17:39,5.8
6/23/12 18:09,5.3
6/23/12 18:39,5.3
6/23/12 19:09,5.3
6/23/12 19:39,5.3
6/23/12 20:09,4.5
6/23/12 20:39,4.1
6/23/12 21:09,3.7
6/23/12 21:39,3.7
6/23/12 22:09,3.3
6/23/12 22:39,3.3
6/23/12 23:09,3.3
6/23/12 23:39,3.3
6/24/12 0:09,3.3
6/24/12 0:39,2.8
6/24/12 1:09,2.8
6/24/12 1:39,2.8
6/24/12 2:09,2.8
6/24/12 2:39,2.8
6/24/12 3:09,2.8
6/24/12 3:39,2.8
6/24/12 4:09,2.8
6/24/12 4:39,2.8
6/24/12 5:09,2.8
6/24/12 5:39,2.8
6/24/12 6:09,2.8
6/24/12 6:39,2.8
6/24/12 7:09,3.3
6/24/12 7:39,3.7
6/24/12 8:09,4.1
6/24/12 8:39,4.1
6/24/12 9:09,4.5
6/24/12 9:39,4.9
6/24/12 10:09,5.3
6/24/12 10:39,7
6/24/12 11:09,7.8
6/24/12 11:39,8.2
6/24/12 12:09,7.8
6/24/12 12:39,7
6/24/12 13:09,7
6/24/12 13:39,7
6/24/12 14:09,7
6/24/12 14:39,7
6/24/12 15:09,7
6/24/12 15:39,7.4
6/24/12 16:09,7
6/24/12 16:39,7.8
6/24/12 17:09,7.8
6/24/12 17:39,7.8
6/24/12 18:09,7
6/24/12 18:39,6.2
6/24/12 19:09,5.8
6/24/12 19:39,5.8
6/24/12 20:09,5.3
6/24/12 20:39,4.9
6/24/12 21:09,4.5
6/24/12 21:39,4.1
6/24/12 22:09,4.1
6/24/12 22:39,4.1
6/24/12 23:09,4.1
6/24/12 23:39,3.7
6/25/12 0:09,3.7
6/25/12 0:39,3.3
6/25/12 1:09,3.3
6/25/12 1:39,3.3
6/25/12 2:09,3.3
6/25/12 2:39,3.3
6/25/12 3:09,3.3
6/25/12 3:39,3.3
6/25/12 4:09,3.3
6/25/12 4:39,3.3
6/25/12 5:09,3.3
6/25/12 5:39,3.3
6/25/12 6:09,3.3
6/25/12 6:39,3.7
6/25/12 7:09,3.7
6/25/12 7:39,4.1
6/25/12 8:09,4.5
6/25/12 8:39,4.9
6/25/12 9:09,5.3
6/25/12 9:39,5.3
6/25/12 10:09,6.2
6/25/12 10:39,6.2
6/25/12 11:09,6.6
6/25/12 11:39,6.6
6/25/12 12:09,7
6/25/12 12:39,7
6/25/12 13:09,6.6
6/25/12 13:39,6.2
6/25/12 14:09,7.4
6/25/12 14:39,7.4
6/25/12 15:09,6.6
6/25/12 15:39,6.2
